Site,Date,SC,Temp_C
Old-growth deep,6/11/20 2:31,26.6,2.7
Old-growth deep,6/11/20 2:34,26.6,2.7
Old-growth deep,6/11/20 2:37,26.6,2.7
Old-growth deep,6/11/20 2:40,26.6,2.7
Old-growth deep,6/11/20 2:43,26.6,2.7
Old-growth deep,6/11/20 2:46,26.6,2.7
Old-growth deep,6/11/20 2:49,26.5,2.7
Old-growth deep,6/11/20 2:52,26.6,2.7
Old-growth deep,6/11/20 2:55,26.6,2.7
Old-growth deep,6/11/20 2:58,26.6,2.7
Old-growth deep,6/11/20 3:01,26.6,2.7
Old-growth deep,6/11/20 3:04,26.6,2.7
Old-growth deep,6/11/20 3:07,26.6,2.7
Old-growth deep,6/11/20 3:10,26.6,2.7
Old-growth deep,6/11/20 3:13,26.5,2.7
Old-growth deep,6/11/20 3:16,26.5,2.7
Old-growth deep,6/11/20 3:19,26.6,2.7
Old-growth deep,6/11/20 3:22,26.6,2.7
Old-growth deep,6/11/20 3:25,26.5,2.7
Old-growth deep,6/11/20 3:28,26.5,2.7
Old-growth deep,6/11/20 3:31,26.6,2.6
Old-growth deep,6/11/20 3:34,26.5,2.6
Old-growth deep,6/11/20 3:37,26.5,2.6
Old-growth deep,6/11/20 3:40,26.5,2.6
Old-growth deep,6/11/20 3:43,26.5,2.6
Old-growth deep,6/11/20 3:46,26.5,2.6
Old-growth deep,6/11/20 3:49,26.5,2.6
Old-growth deep,6/11/20 3:52,26.5,2.6
Old-growth deep,6/11/20 3:55,26.5,2.6
Old-growth deep,6/11/20 3:58,26.5,2.6
Old-growth deep,6/11/20 4:01,26.5,2.6
Old-growth deep,6/11/20 4:04,26.5,2.6
Old-growth deep,6/11/20 4:07,26.4,2.6
Old-growth deep,6/11/20 4:10,26.5,2.6
Old-growth deep,6/11/20 4:13,26.5,2.6
Old-growth deep,6/11/20 4:16,26.5,2.6
Old-growth deep,6/11/20 4:19,26.4,2.6
Old-growth deep,6/11/20 4:22,26.5,2.6
Old-growth deep,6/11/20 4:25,26.4,2.6
Old-growth deep,6/11/20 4:28,26.5,2.6
Old-growth deep,6/11/20 4:31,26.4,2.6
Old-growth deep,6/11/20 4:34,26.4,2.6
Old-growth deep,6/11/20 4:37,26.4,2.6
Old-growth deep,6/11/20 4:40,26.4,2.6
Old-growth deep,6/11/20 4:43,26.4,2.6
Old-growth deep,6/11/20 4:46,26.4,2.6
Old-growth deep,6/11/20 4:49,26.4,2.6
Old-growth deep,6/11/20 4:52,26.4,2.6
Old-growth deep,6/11/20 4:55,26.4,2.6
Old-growth deep,6/11/20 4:58,26.4,2.6
Old-growth deep,6/11/20 5:01,26.4,2.5
Old-growth deep,6/11/20 5:04,26.5,2.5
Old-growth deep,6/11/20 5:07,26.4,2.5
Old-growth deep,6/11/20 5:10,26.4,2.5
Old-growth deep,6/11/20 5:13,26.5,2.5
Old-growth deep,6/11/20 5:16,26.5,2.5
Old-growth deep,6/11/20 5:19,26.5,2.5
Old-growth deep,6/11/20 5:22,26.5,2.5
Old-growth deep,6/11/20 5:25,26.5,2.5
Old-growth deep,6/11/20 5:28,26.5,2.5
Old-growth deep,6/11/20 5:31,26.4,2.5
Old-growth deep,6/11/20 5:34,26.4,2.5
Old-growth deep,6/11/20 5:37,26.5,2.5
Old-growth deep,6/11/20 5:40,26.3,2.5
Old-growth deep,6/11/20 5:43,26.3,2.5
Old-growth deep,6/11/20 5:46,26.4,2.5
Old-growth deep,6/11/20 5:49,26.4,2.5
Old-growth deep,6/11/20 5:52,26.4,2.5
Old-growth deep,6/11/20 5:55,26.3,2.5
Old-growth deep,6/11/20 5:58,26.3,2.5
Old-growth deep,6/11/20 6:01,26.4,2.5
Old-growth deep,6/11/20 6:04,26.3,2.5
Old-growth deep,6/11/20 6:07,26.4,2.5
Old-growth deep,6/11/20 6:10,26.4,2.5
Old-growth deep,6/11/20 6:13,26.4,2.5
Old-growth deep,6/11/20 6:16,26.4,2.5
Old-growth deep,6/11/20 6:19,26.3,2.5
Old-growth deep,6/11/20 6:22,26.4,2.5
Old-growth deep,6/11/20 6:25,26.3,2.5
Old-growth deep,6/11/20 6:28,26.3,2.5
Old-growth deep,6/11/20 6:31,26.4,2.5
Old-growth deep,6/11/20 6:34,26.4,2.5
Old-growth deep,6/11/20 6:37,26.3,2.5
Old-growth deep,6/11/20 6:40,26.4,2.5
Old-growth deep,6/11/20 6:43,26.3,2.5
Old-growth deep,6/11/20 6:46,26.3,2.5
Old-growth deep,6/11/20 6:49,26.3,2.5
Old-growth deep,6/11/20 6:52,26.3,2.5
Old-growth deep,6/11/20 6:55,26.4,2.5
Old-growth deep,6/11/20 6:58,26.3,2.5
Old-growth deep,6/11/20 7:01,26.3,2.5
Old-growth deep,6/11/20 7:04,26.3,2.5
Old-growth deep,6/11/20 7:07,26.3,2.5
Old-growth deep,6/11/20 7:10,26.4,2.5
Old-growth deep,6/11/20 7:13,26.3,2.5
Old-growth deep,6/11/20 7:16,26.3,2.5
Old-growth deep,6/11/20 7:19,26.4,2.5
Old-growth deep,6/11/20 7:22,26.4,2.5
Old-growth deep,6/11/20 7:25,26.3,2.5
Old-growth deep,6/11/20 7:28,26.3,2.5
Old-growth deep,6/11/20 7:31,26.3,2.5
Old-growth deep,6/11/20 7:34,26.3,2.5
Old-growth deep,6/11/20 7:37,26.4,2.5
Old-growth deep,6/11/20 7:40,26.4,2.5
Old-growth deep,6/11/20 7:43,26.3,2.5
Old-growth deep,6/11/20 7:46,26.3,2.5
Old-growth deep,6/11/20 7:49,26.3,2.5
Old-growth deep,6/11/20 7:52,26.4,2.5
Old-growth deep,6/11/20 7:55,26.3,2.5
Old-growth deep,6/11/20 7:58,26.4,2.5
Old-growth deep,6/11/20 8:01,26.4,2.6
Old-growth deep,6/11/20 8:04,26.4,2.6
Old-growth deep,6/11/20 8:07,26.4,2.6
Old-growth deep,6/11/20 8:10,26.4,2.6
Old-growth deep,6/11/20 8:13,26.4,2.6
Old-growth deep,6/11/20 8:16,26.4,2.6
Old-growth deep,6/11/20 8:19,26.4,2.6
Old-growth deep,6/11/20 8:22,26.4,2.6
Old-growth deep,6/11/20 8:25,26.4,2.6
Old-growth deep,6/11/20 8:28,26.4,2.6
Old-growth deep,6/11/20 8:31,26.4,2.6
Old-growth deep,6/11/20 8:34,26.4,2.7
Old-growth deep,6/11/20 8:37,26.4,2.7
Old-growth deep,6/11/20 8:40,26.4,2.7
Old-growth deep,6/11/20 8:43,26.4,2.7
Old-growth deep,6/11/20 8:46,26.4,2.7
Old-growth deep,6/11/20 8:49,26.4,2.7
Old-growth deep,6/11/20 8:52,26.5,2.7
Old-growth deep,6/11/20 8:55,26.4,2.7
Old-growth deep,6/11/20 8:58,26.4,2.8
Old-growth deep,6/11/20 9:01,26.5,2.8
Old-growth deep,6/11/20 9:04,26.5,2.8
Old-growth deep,6/11/20 9:07,26.6,2.8
Old-growth deep,6/11/20 9:10,26.5,2.8
Old-growth deep,6/11/20 9:13,26.6,2.8
Old-growth deep,6/11/20 9:16,26.6,2.9
Old-growth deep,6/11/20 9:19,26.6,2.9
Old-growth deep,6/11/20 9:22,26.7,2.9
Old-growth deep,6/11/20 9:25,26.6,2.9
Old-growth deep,6/11/20 9:28,26.7,3
Old-growth deep,6/11/20 9:31,26.7,3
Old-growth deep,6/11/20 9:34,26.7,3
Old-growth deep,6/11/20 9:37,26.7,3.1
Old-growth deep,6/11/20 9:40,26.8,3.1
Old-growth deep,6/11/20 9:43,26.9,3.2
Old-growth deep,6/11/20 9:46,27,3.3
Old-growth deep,6/11/20 9:49,27,3.4
Old-growth deep,6/11/20 9:52,11.7,4.2
Old-growth deep,6/11/20 9:55,27.9,3.8
Old-growth deep,6/11/20 9:58,27.4,3.6
Old-growth deep,6/11/20 10:01,27.3,3.6
Old-growth deep,6/11/20 10:04,27.3,3.7
Old-growth deep,6/11/20 10:07,27.3,3.7
Old-growth deep,6/11/20 10:10,27.3,3.7
Old-growth deep,6/11/20 10:13,27.3,3.8
Old-growth deep,6/11/20 10:16,27.3,3.8
Old-growth deep,6/11/20 10:19,27.3,3.8
Old-growth deep,6/11/20 10:22,27.4,3.9
Old-growth deep,6/11/20 10:25,27.4,3.9
Old-growth deep,6/11/20 10:28,27.4,3.9
Old-growth deep,6/11/20 10:31,27.4,4
Old-growth deep,6/11/20 10:34,27.4,4
Old-growth deep,6/11/20 10:37,27.4,4
Old-growth deep,6/11/20 10:40,27.5,4.1
Old-growth deep,6/11/20 10:43,27.5,4.1
Old-growth deep,6/11/20 10:46,27.5,4.2
Old-growth deep,6/11/20 10:49,27.7,4.2
Old-growth deep,6/11/20 10:52,27.6,4.2
Old-growth deep,6/11/20 10:55,27.7,4.3
Old-growth deep,6/11/20 10:58,27.6,4.3
Old-growth deep,6/11/20 11:01,27.8,4.3
Old-growth deep,6/11/20 11:04,27.8,4.4
Old-growth deep,6/11/20 11:07,27.8,4.4
Old-growth deep,6/11/20 11:10,27.9,4.5
Old-growth deep,6/11/20 11:13,27.8,4.5
Old-growth deep,6/11/20 11:16,27.9,4.5
Old-growth deep,6/11/20 11:19,27.9,4.6
Old-growth deep,6/11/20 11:22,27.9,4.6
Old-growth deep,6/11/20 11:25,28,4.7
Old-growth deep,6/11/20 11:28,28,4.7
Old-growth deep,6/11/20 11:31,28,4.7
Old-growth deep,6/11/20 11:34,28,4.7
Old-growth deep,6/11/20 11:37,28.1,4.8
Old-growth deep,6/11/20 11:40,28.1,4.8
Old-growth deep,6/11/20 11:43,28.1,4.9
Old-growth deep,6/11/20 11:46,28.1,4.9
Old-growth deep,6/11/20 11:49,28.1,4.9
Old-growth deep,6/11/20 11:52,28.1,4.9
Old-growth deep,6/11/20 11:55,28.2,5
Old-growth deep,6/11/20 11:58,28.3,5
Old-growth deep,6/11/20 12:01,28.2,5
Old-growth deep,6/11/20 12:04,28.2,5
Old-growth deep,6/11/20 12:07,28.2,5
Old-growth deep,6/11/20 12:10,28.2,5
Old-growth deep,6/11/20 12:13,28.3,5
Old-growth deep,6/11/20 12:16,28.3,5.1
Old-growth deep,6/11/20 12:19,28.3,5.1
Old-growth deep,6/11/20 12:22,28.2,5.1
Old-growth deep,6/11/20 12:25,28.3,5.1
Old-growth deep,6/11/20 12:28,28.3,5.1
Old-growth deep,6/11/20 12:31,28.3,5.1
Old-growth deep,6/11/20 12:34,28.3,5.1
Old-growth deep,6/11/20 12:37,28.3,5.1
Old-growth deep,6/11/20 12:40,28.3,5.2
Old-growth deep,6/11/20 12:43,28.3,5.2
Old-growth deep,6/11/20 12:46,28.3,5.2
Old-growth deep,6/11/20 12:49,28.3,5.2
Old-growth deep,6/11/20 12:52,28.3,5.1
Old-growth deep,6/11/20 12:55,28.3,5.1
Old-growth deep,6/11/20 12:58,28.3,5.1
Old-growth deep,6/11/20 13:01,28.3,5.1
Old-growth deep,6/11/20 13:04,28.3,5.1
Old-growth deep,6/11/20 13:07,28.3,5.1
Old-growth deep,6/11/20 13:10,28.2,5.1
Old-growth deep,6/11/20 13:13,28.2,5.1
Old-growth deep,6/11/20 13:16,28.2,5.1
Old-growth deep,6/11/20 13:19,28.2,5.1
Old-growth deep,6/11/20 13:22,28.2,5.1
Old-growth deep,6/11/20 13:25,28.2,5.1
Old-growth deep,6/11/20 13:28,28.2,5.1
Old-growth deep,6/11/20 13:31,28.2,5.1
Old-growth deep,6/11/20 13:34,28.1,5
Old-growth deep,6/11/20 13:37,28.1,5
Old-growth deep,6/11/20 13:40,28.1,5
Old-growth deep,6/11/20 13:43,28.1,5
Old-growth deep,6/11/20 13:46,28.1,5
Old-growth deep,6/11/20 13:49,28.1,5
Old-growth deep,6/11/20 13:52,28.1,5
Old-growth deep,6/11/20 13:55,28.1,5
Old-growth deep,6/11/20 13:58,28.1,5
Old-growth deep,6/11/20 14:01,28.1,5
Old-growth deep,6/11/20 14:04,28.1,5
Old-growth deep,6/11/20 14:07,28.1,5
Old-growth deep,6/11/20 14:10,28.1,5
Old-growth deep,6/11/20 14:13,28.1,5
Old-growth deep,6/11/20 14:16,28.1,5.1
Old-growth deep,6/11/20 14:19,28.2,5.1
Old-growth deep,6/11/20 14:22,28.2,5.1
Old-growth deep,6/11/20 14:25,28.2,5.1
Old-growth deep,6/11/20 14:28,28.2,5.2
Old-growth deep,6/11/20 14:31,28.3,5.2
Old-growth deep,6/11/20 14:34,28.2,5.2
Old-growth deep,6/11/20 14:37,28.3,5.3
Old-growth deep,6/11/20 14:40,28.3,5.3
Old-growth deep,6/11/20 14:43,28.3,5.3
Old-growth deep,6/11/20 14:46,28.3,5.4
Old-growth deep,6/11/20 14:49,28.3,5.4
Old-growth deep,6/11/20 14:52,28.3,5.4
Old-growth deep,6/11/20 14:55,28.5,5.5
Old-growth deep,6/11/20 14:58,28.5,5.5
Old-growth deep,6/11/20 15:01,28.5,5.5
Old-growth deep,6/11/20 15:04,28.4,5.5
Old-growth deep,6/11/20 15:07,28.5,5.4
Old-growth deep,6/11/20 15:10,28.4,5.4
Old-growth deep,6/11/20 15:13,28.3,5.4
Old-growth deep,6/11/20 15:16,28.3,5.4
Old-growth deep,6/11/20 15:19,28.4,5.4
Old-growth deep,6/11/20 15:22,28.3,5.4
Old-growth deep,6/11/20 15:25,28.3,5.4
Old-growth deep,6/11/20 15:28,28.3,5.4
Old-growth deep,6/11/20 15:31,28.3,5.4
Old-growth deep,6/11/20 15:34,28.3,5.4
Old-growth deep,6/11/20 15:37,28.3,5.3
Old-growth deep,6/11/20 15:40,28.3,5.3
Old-growth deep,6/11/20 15:43,28.3,5.3
Old-growth deep,6/11/20 15:46,28.3,5.3
Old-growth deep,6/11/20 15:49,28.2,5.2
Old-growth deep,6/11/20 15:52,28.2,5.2
Old-growth deep,6/11/20 15:55,28.1,5.2
Old-growth deep,6/11/20 15:58,28.1,5.2
Old-growth deep,6/11/20 16:01,28.1,5.2
Old-growth deep,6/11/20 16:04,28.1,5.1
Old-growth deep,6/11/20 16:07,28.1,5.1
Old-growth deep,6/11/20 16:10,28,5.1
Old-growth deep,6/11/20 16:13,28.1,5.1
Old-growth deep,6/11/20 16:16,28,5.1
Old-growth deep,6/11/20 16:19,28,5.1
Old-growth deep,6/11/20 16:22,28,5.1
Old-growth deep,6/11/20 16:25,28,5.1
Old-growth deep,6/11/20 16:28,28,5.1
Old-growth deep,6/11/20 16:31,28,5.1
Old-growth deep,6/11/20 16:34,28,5.1
Old-growth deep,6/11/20 16:37,28,5.1
Old-growth deep,6/11/20 16:40,28,5
Old-growth deep,6/11/20 16:43,28,5
Old-growth deep,6/11/20 16:46,28,5
Old-growth deep,6/11/20 16:49,28,5
Old-growth deep,6/11/20 16:52,28,5
Old-growth deep,6/11/20 16:55,28,5
Old-growth deep,6/11/20 16:58,28,5
Old-growth deep,6/11/20 17:01,28,5
Old-growth deep,6/11/20 17:04,28,5
Old-growth deep,6/11/20 17:07,28,5
Old-growth deep,6/11/20 17:10,28,5
Old-growth deep,6/11/20 17:13,28,5
Old-growth deep,6/11/20 17:16,28,5
Old-growth deep,6/11/20 17:19,28,5
Old-growth deep,6/11/20 17:22,28,5
Old-growth deep,6/11/20 17:25,28,5
Old-growth deep,6/11/20 17:28,28,5
Old-growth deep,6/11/20 17:31,28,5
Old-growth deep,6/11/20 17:34,28,5
Old-growth deep,6/11/20 17:37,28,5
Old-growth deep,6/11/20 17:40,28,5
Old-growth deep,6/11/20 17:43,28,5
Old-growth deep,6/11/20 17:46,28,5
Old-growth deep,6/11/20 17:49,28,5
Old-growth deep,6/11/20 17:52,27.9,5
Old-growth deep,6/11/20 17:55,28,5
Old-growth deep,6/11/20 17:58,27.9,4.9
Old-growth deep,6/11/20 18:01,27.9,5
Old-growth deep,6/11/20 18:04,27.9,4.9
Old-growth deep,6/11/20 18:07,27.8,4.9
Old-growth deep,6/11/20 18:10,27.8,4.9
Old-growth deep,6/11/20 18:13,27.9,4.9
Old-growth deep,6/11/20 18:16,27.9,4.9
Old-growth deep,6/11/20 18:19,27.8,4.9
Old-growth deep,6/11/20 18:22,27.9,4.9
Old-growth deep,6/11/20 18:25,27.8,4.9
Old-growth deep,6/11/20 18:28,27.8,4.9
Old-growth deep,6/11/20 18:31,27.8,4.9
Old-growth deep,6/11/20 18:34,27.8,4.9
Old-growth deep,6/11/20 18:37,27.8,4.9
Old-growth deep,6/11/20 18:40,27.8,4.9
Old-growth deep,6/11/20 18:43,27.8,4.9
Old-growth deep,6/11/20 18:46,27.8,4.9
Old-growth deep,6/11/20 18:49,27.9,4.9
Old-growth deep,6/11/20 18:52,27.8,4.9
Old-growth deep,6/11/20 18:55,27.9,4.9
Old-growth deep,6/11/20 18:58,27.9,4.9
Old-growth deep,6/11/20 19:01,27.9,4.9
Old-growth deep,6/11/20 19:04,27.8,4.9
Old-growth deep,6/11/20 19:07,27.8,4.9
Old-growth deep,6/11/20 19:10,27.8,4.9
Old-growth deep,6/11/20 19:13,27.8,4.9
Old-growth deep,6/11/20 19:16,27.8,4.9
Old-growth deep,6/11/20 19:19,27.8,4.9
Old-growth deep,6/11/20 19:22,27.9,4.8
Old-growth deep,6/11/20 19:25,27.8,4.8
Old-growth deep,6/11/20 19:28,27.8,4.8
Old-growth deep,6/11/20 19:31,27.8,4.8
Old-growth deep,6/11/20 19:34,27.8,4.8
Old-growth deep,6/11/20 19:37,27.8,4.8
Old-growth deep,6/11/20 19:40,27.8,4.8
Old-growth deep,6/11/20 19:43,27.7,4.8
Old-growth deep,6/11/20 19:46,27.7,4.8
Old-growth deep,6/11/20 19:49,27.8,4.8
Old-growth deep,6/11/20 19:52,27.8,4.8
Old-growth deep,6/11/20 19:55,27.7,4.8
Old-growth deep,6/11/20 19:58,27.8,4.7
Old-growth deep,6/11/20 20:01,27.7,4.7
Old-growth deep,6/11/20 20:04,27.7,4.7
Old-growth deep,6/11/20 20:07,27.7,4.7
Old-growth deep,6/11/20 20:10,27.6,4.7
Old-growth deep,6/11/20 20:13,27.6,4.7
Old-growth deep,6/11/20 20:16,27.6,4.6
Old-growth deep,6/11/20 20:19,27.6,4.6
Old-growth deep,6/11/20 20:22,27.6,4.6
Old-growth deep,6/11/20 20:25,27.5,4.6
Old-growth deep,6/11/20 20:28,27.5,4.6
Old-growth deep,6/11/20 20:31,27.5,4.6
Old-growth deep,6/11/20 20:34,27.5,4.5
Old-growth deep,6/11/20 20:37,27.4,4.5
Old-growth deep,6/11/20 20:40,27.4,4.5
Old-growth deep,6/11/20 20:43,27.5,4.5
Old-growth deep,6/11/20 20:46,27.4,4.5
Old-growth deep,6/11/20 20:49,27.4,4.5
Old-growth deep,6/11/20 20:52,27.3,4.4
Old-growth deep,6/11/20 20:55,27.3,4.4
Old-growth deep,6/11/20 20:58,27.3,4.4
Old-growth deep,6/11/20 21:01,27.3,4.4
Old-growth deep,6/11/20 21:04,27.3,4.3
Old-growth deep,6/11/20 21:07,27.3,4.3
Old-growth deep,6/11/20 21:10,27.3,4.3
Old-growth deep,6/11/20 21:13,27.2,4.3
Old-growth deep,6/11/20 21:16,27.3,4.3
Old-growth deep,6/11/20 21:19,27.2,4.3
Old-growth deep,6/11/20 21:22,27.2,4.2
Old-growth deep,6/11/20 21:25,27.2,4.2
Old-growth deep,6/11/20 21:28,27.2,4.2
Old-growth deep,6/11/20 21:31,27.2,4.2
Old-growth deep,6/11/20 21:34,27.1,4.2
Old-growth deep,6/11/20 21:37,27.2,4.2
Old-growth deep,6/11/20 21:40,27.1,4.2
Old-growth deep,6/11/20 21:43,27.1,4.2
Old-growth deep,6/11/20 21:46,27.1,4.1
Old-growth deep,6/11/20 21:49,27.1,4.1
Old-growth deep,6/11/20 21:52,27.1,4.1
Old-growth deep,6/11/20 21:55,27.1,4.1
Old-growth deep,6/11/20 21:58,27.1,4.1
Old-growth deep,6/11/20 22:01,27.1,4.1
Old-growth deep,6/11/20 22:04,27.1,4.1
Old-growth deep,6/11/20 22:07,27.1,4
Old-growth deep,6/11/20 22:10,27,4
Old-growth deep,6/11/20 22:13,27.1,4
Old-growth deep,6/11/20 22:16,27,4
Old-growth deep,6/11/20 22:19,27,4
Old-growth deep,6/11/20 22:22,27,4
Old-growth deep,6/11/20 22:25,27,4
Old-growth deep,6/11/20 22:28,27,3.9
Old-growth deep,6/11/20 22:31,27,3.9
Old-growth deep,6/11/20 22:34,26.8,3.9
Old-growth deep,6/11/20 22:37,26.8,3.9
Old-growth deep,6/11/20 22:40,26.8,3.9
Old-growth deep,6/11/20 22:43,26.9,3.9
Old-growth deep,6/11/20 22:46,26.8,3.9
Old-growth deep,6/11/20 22:49,26.9,3.9
Old-growth deep,6/11/20 22:52,26.9,3.9
Old-growth deep,6/11/20 22:55,26.9,3.8
Old-growth deep,6/11/20 22:58,26.9,3.8
Old-growth deep,6/11/20 23:01,26.8,3.8
Old-growth deep,6/11/20 23:04,26.9,3.8
Old-growth deep,6/11/20 23:07,26.8,3.8
Old-growth deep,6/11/20 23:10,26.8,3.8
Old-growth deep,6/11/20 23:13,26.9,3.8
Old-growth deep,6/11/20 23:16,26.8,3.8
Old-growth deep,6/11/20 23:19,26.9,3.8
Old-growth deep,6/11/20 23:22,26.8,3.8
Old-growth deep,6/11/20 23:25,26.8,3.7
Old-growth deep,6/11/20 23:28,26.8,3.7
Old-growth deep,6/11/20 23:31,26.7,3.7
Old-growth deep,6/11/20 23:34,26.7,3.7
Old-growth deep,6/11/20 23:37,26.7,3.7
Old-growth deep,6/11/20 23:40,26.7,3.7
Old-growth deep,6/11/20 23:43,26.6,3.7
Old-growth deep,6/11/20 23:46,26.6,3.7
Old-growth deep,6/11/20 23:49,26.7,3.7
Old-growth deep,6/11/20 23:52,26.6,3.6
Old-growth deep,6/11/20 23:55,26.6,3.6
Old-growth deep,6/11/20 23:58,26.6,3.6
Old-growth deep,6/12/20 0:01,26.6,3.6
Old-growth deep,6/12/20 0:04,26.6,3.6
Old-growth deep,6/12/20 0:07,26.6,3.6
Old-growth deep,6/12/20 0:10,26.6,3.6
Old-growth deep,6/12/20 0:13,26.5,3.6
Old-growth deep,6/12/20 0:16,26.6,3.6
Old-growth deep,6/12/20 0:19,26.5,3.6
Old-growth deep,6/12/20 0:22,26.5,3.5
Old-growth deep,6/12/20 0:25,26.5,3.5
Old-growth deep,6/12/20 0:28,26.5,3.5
Old-growth deep,6/12/20 0:31,26.5,3.5
Old-growth deep,6/12/20 0:34,26.5,3.5
Old-growth deep,6/12/20 0:37,26.5,3.5
Old-growth deep,6/12/20 0:40,26.4,3.5
Old-growth deep,6/12/20 0:43,26.4,3.5
Old-growth deep,6/12/20 0:46,26.5,3.5
Old-growth deep,6/12/20 0:49,26.4,3.5
Old-growth deep,6/12/20 0:52,26.4,3.5
Old-growth deep,6/12/20 0:55,26.5,3.5
Old-growth deep,6/12/20 0:58,26.4,3.5
Old-growth deep,6/12/20 1:01,26.4,3.5
Old-growth deep,6/12/20 1:04,26.4,3.4
Old-growth deep,6/12/20 1:07,26.4,3.4
Old-growth deep,6/12/20 1:10,26.4,3.4
Old-growth deep,6/12/20 1:13,26.4,3.4
Old-growth deep,6/12/20 1:16,26.4,3.4
Old-growth deep,6/12/20 1:19,26.4,3.4
Old-growth deep,6/12/20 1:22,26.4,3.4
Old-growth deep,6/12/20 1:25,26.4,3.4
Old-growth deep,6/12/20 1:28,26.4,3.4
Old-growth deep,6/12/20 1:31,26.4,3.4
Old-growth deep,6/12/20 1:34,26.4,3.4
Old-growth deep,6/12/20 1:37,26.4,3.4
Old-growth deep,6/12/20 1:40,26.4,3.4
Old-growth deep,6/12/20 1:43,26.4,3.4
Old-growth deep,6/12/20 1:46,26.4,3.4
Old-growth deep,6/12/20 1:49,26.4,3.4
Old-growth deep,6/12/20 1:52,26.4,3.3
Old-growth deep,6/12/20 1:55,26.4,3.3
Old-growth deep,6/12/20 1:58,26.4,3.3
Old-growth deep,6/12/20 2:01,26.4,3.3
Old-growth deep,6/12/20 2:04,26.4,3.3
Old-growth deep,6/12/20 2:07,26.4,3.3
Old-growth deep,6/12/20 2:10,26.4,3.3
Old-growth deep,6/12/20 2:13,26.4,3.3
Old-growth deep,6/12/20 2:16,26.4,3.3
Old-growth deep,6/12/20 2:19,26.4,3.3
Old-growth deep,6/12/20 2:22,26.4,3.3
Old-growth deep,6/12/20 2:25,26.4,3.2
Old-growth deep,6/12/20 2:28,26.4,3.2
Old-growth deep,6/12/20 2:31,26.4,3.2
Old-growth deep,6/12/20 2:34,26.4,3.2
Old-growth deep,6/12/20 2:37,26.4,3.2
Old-growth deep,6/12/20 2:40,26.3,3.2
Old-growth deep,6/12/20 2:43,26.3,3.2
Old-growth deep,6/12/20 2:46,26.3,3.2
Old-growth deep,6/12/20 2:49,26.4,3.2
Old-growth deep,6/12/20 2:52,26.4,3.2
Old-growth deep,6/12/20 2:55,26.4,3.2
Old-growth deep,6/12/20 2:58,26.4,3.2
Old-growth deep,6/12/20 3:01,26.4,3.2
Old-growth deep,6/12/20 3:04,26.4,3.1
Old-growth deep,6/12/20 3:07,26.3,3.1
Old-growth deep,6/12/20 3:10,26.4,3.1
Old-growth deep,6/12/20 3:13,26.3,3.1
Old-growth deep,6/12/20 3:16,26.3,3.1
Old-growth deep,6/12/20 3:19,26.3,3.1
Old-growth deep,6/12/20 3:22,26.3,3.1
Old-growth deep,6/12/20 3:25,26.3,3.1
Old-growth deep,6/12/20 3:28,26.3,3.1
Old-growth deep,6/12/20 3:31,26.3,3.1
Old-growth deep,6/12/20 3:34,26.3,3.1
Old-growth deep,6/12/20 3:37,26.2,3.1
Old-growth deep,6/12/20 3:40,26.2,3.1
Old-growth deep,6/12/20 3:43,26.3,3
Old-growth deep,6/12/20 3:46,26.2,3
Old-growth deep,6/12/20 3:49,26.3,3
Old-growth deep,6/12/20 3:52,26.2,3
Old-growth deep,6/12/20 3:55,26.2,3
Old-growth deep,6/12/20 3:58,26.2,3
Old-growth deep,6/12/20 4:01,26.3,3
Old-growth deep,6/12/20 4:04,26.2,3
Old-growth deep,6/12/20 4:07,26.2,3
Old-growth deep,6/12/20 4:10,26.2,3
Old-growth deep,6/12/20 4:13,26.2,3
Old-growth deep,6/12/20 4:16,26.2,3
Old-growth deep,6/12/20 4:19,26.1,3
Old-growth deep,6/12/20 4:22,26.2,2.9
Old-growth deep,6/12/20 4:25,26.2,2.9
Old-growth deep,6/12/20 4:28,26.2,2.9
Old-growth deep,6/12/20 4:31,26.2,2.9
Old-growth deep,6/12/20 4:34,26.2,2.9
Old-growth deep,6/12/20 4:37,26.2,2.9
Old-growth deep,6/12/20 4:40,26.2,2.9
Old-growth deep,6/12/20 4:43,26.2,2.9
Old-growth deep,6/12/20 4:46,26.2,2.9
Old-growth deep,6/12/20 4:49,26.2,2.9
Old-growth deep,6/12/20 4:52,26.2,2.9
Old-growth deep,6/12/20 4:55,26.2,2.9
Old-growth deep,6/12/20 4:58,26.2,2.9
Old-growth deep,6/12/20 5:01,26.2,2.8
Old-growth deep,6/12/20 5:04,26.2,2.9
Old-growth deep,6/12/20 5:07,26.2,2.8
Old-growth deep,6/12/20 5:10,26.2,2.8
Old-growth deep,6/12/20 5:13,26.2,2.8
Old-growth deep,6/12/20 5:16,26.2,2.8
Old-growth deep,6/12/20 5:19,26.2,2.8
Old-growth deep,6/12/20 5:22,26.2,2.8
Old-growth deep,6/12/20 5:25,26.2,2.8
Old-growth deep,6/12/20 5:28,26.2,2.8
Old-growth deep,6/12/20 5:31,26.1,2.8
Old-growth deep,6/12/20 5:34,26.2,2.8
Old-growth deep,6/12/20 5:37,26.1,2.8
Old-growth deep,6/12/20 5:40,26.2,2.8
Old-growth deep,6/12/20 5:43,26.1,2.8
Old-growth deep,6/12/20 5:46,26.1,2.8
Old-growth deep,6/12/20 5:49,26.1,2.8
